word,SUBTLwf,nLet,nSyll,nPhon,coltNOrth,coltNPhon,old20,pld20,posBigram,isHomograph,isHomophone,WNsensecount
submarine,7.09803921568627,9,3,7,0,0,3.15,4.45,394,1,0,8
submarines,1.72549019607843,10,3,8,0,0,3.4,4.55,186,1,0,7
submission,1.07843137254902,10,3,8,0,0,3.15,2.7,368,0,0,7
submit,5.52941176470588,6,2,6,1,0,2.6,2.75,68,0,0,10
submitted,2.01960784313725,9,3,8,0,0,2.95,2.75,423,0,0,10
subpoena,2.2156862745098,8,3,6,0,0,3.95,2.65,100,0,0,2
subs,3,4,1,4,4,5,1.45,1.45,30,0,0,3
subscription,1.33333333333333,12,3,11,0,0,3.65,3.65,189,0,0,4
subsequent,1.25490196078431,10,3,10,0,0,4.1,4.5,151,0,0,1
subsequently,1.13725490196078,12,4,12,0,0,5.25,5.45,69,0,0,1
substance,7.13725490196078,9,2,8,0,0,3.15,3.25,166,0,0,7
substances,1.41176470588235,10,3,10,0,0,3.45,3.85,170,1,0,7
substantial,3.56862745098039,11,3,10,0,0,3.85,4.15,185,1,0,5
substitute,4.66666666666667,10,3,9,0,0,3.3,3.8,134,0,0,9
subtitle,1.01960784313725,8,3,8,0,0,2.85,3.95,136,0,0,3
subtle,6.94117647058824,6,2,5,0,2,1.9,1.45,170,0,0,3
suburban,2.29411764705882,8,3,7,0,0,3.25,3.35,94,0,0,1
suburbs,2.35294117647059,7,2,6,0,0,2.8,2.9,66,0,0,1
subversive,1.05882352941176,10,3,8,0,0,3.35,3.35,180,0,0,2
subway,10.7058823529412,6,2,5,0,0,2.5,2.55,66,0,0,2
succeed,9.45098039215686,7,2,6,0,0,2.75,2.4,398,0,0,2
succeeded,3.64705882352941,9,3,8,0,0,3.15,2.6,314,1,0,2
success,27.2549019607843,7,2,6,0,0,2.6,2.55,168,0,0,4
successful,20.3333333333333,10,3,9,0,0,3.9,3.4,123,0,0,1
successfully,3.80392156862745,12,4,10,0,0,4.7,3.9,66,0,0,1
successor,1.66666666666667,9,3,7,0,0,3.15,2.6,145,0,0,3
such,291.21568627451,4,1,3,3,12,1.85,1.8,38,0,0,2
suck,34.8823529411765,4,1,3,13,26,1.3,1,69,0,0,8
sucked,10.1176470588235,6,1,4,5,9,1.65,1.5,488,0,0,7
sucker,16.3529411764706,6,2,4,4,9,1.65,1.5,529,0,0,7
suckers,4.92156862745098,7,2,5,1,2,1.95,1.7,366,0,0,7
sucking,7.37254901960784,7,2,5,4,5,1.65,1.45,863,0,0,8
suction,5.62745098039216,7,2,6,2,1,2.15,1.95,243,0,0,4
sudden,33.4705882352941,6,2,5,0,2,1.9,1.9,185,0,0,1
suddenly,55.9607843137255,8,3,7,0,0,3.55,2.9,157,0,0,3
sue,29.3725490196078,3,1,2,10,51,1.35,1,10,0,1,2
sued,4.86274509803922,4,1,3,4,20,1.65,1,39,0,0,1
suede,1.80392156862745,5,1,4,1,4,1.95,1.6,52,0,0,2
suffer,22.5098039215686,6,2,4,2,10,1.75,1.35,366,0,0,11
suffered,12.8627450980392,8,2,5,0,2,2.45,1.85,413,0,0,11
suffering,19.4313725490196,9,3,6,0,0,2.8,1.95,588,1,0,17
suffers,3.47058823529412,7,2,5,1,5,2.2,1.75,301,0,0,11
suffice,1.64705882352941,7,2,5,0,0,2.7,2.7,115,0,0,1
sufficient,4.76470588235294,10,3,8,0,0,3.35,2.75,163,0,0,1
sufficiently,1.3921568627451,12,4,10,0,0,4.25,3.6,70,0,0,1
suffocate,1.50980392156863,9,3,7,0,0,3.6,2.9,139,0,0,7
suffocated,1.13725490196078,10,4,9,0,1,3.75,3.55,247,0,0,7
suffocating,1.47058823529412,11,4,9,0,1,4.15,3.65,351,0,0,8
sugar,37.7647058823529,5,2,4,0,0,1.95,1.9,49,0,0,4
suggest,39.2352941176471,7,2,7,0,0,2.75,3.1,207,0,0,5
suggested,10.2941176470588,9,3,9,0,0,3.25,3,425,1,0,5
suggesting,10.8039215686275,10,3,9,0,0,3.25,3.15,497,0,0,5
suggestion,12.1960784313725,10,3,9,0,0,3.1,3.65,477,0,0,6
suggestions,5.41176470588235,11,3,10,0,0,3.5,4.15,171,0,0,6
suggests,5.01960784313725,8,2,8,0,0,2.9,3.4,124,1,0,5
suicidal,2.90196078431373,8,4,8,0,0,3.4,4.5,143,0,0,1
suicide,34.2549019607843,7,3,6,0,0,2.75,2.85,116,1,0,2
suicides,1.7843137254902,8,3,7,0,0,2.85,3.65,242,0,0,2
suing,5.74509803921569,5,2,4,3,11,1.75,1.35,132,0,0,1
suit,68.6078431372549,4,1,3,4,23,1.65,1,31,0,0,10
suitable,4.84313725490196,8,3,7,0,0,2.55,2.15,170,0,0,2
suitcase,13.3921568627451,8,2,6,0,0,3.1,3.2,137,0,0,1
suitcases,1.82352941176471,9,3,8,0,0,3.5,3.8,194,0,0,1
suite,16.6470588235294,5,1,4,4,4,1.6,1.5,86,0,1,4
suited,2.98039215686275,6,2,5,1,3,1.9,1.6,437,1,0,6
suites,1.64705882352941,6,1,5,1,4,1.8,1.85,349,0,1,8
suitor,1.35294117647059,6,2,4,0,8,2.3,1.15,128,0,0,1
suits,17.5490196078431,5,1,4,4,11,1.65,1.55,134,0,0,10
sulfur,1.17647058823529,6,2,5,0,0,2.75,1.95,62,0,0,2
sulking,1.17647058823529,7,2,6,1,0,1.9,1.85,822,0,0,1
sully,3.76470588235294,5,2,4,5,5,1.6,1.65,137,0,0,5
sultan,3.2156862745098,6,2,6,0,0,2.1,2.05,97,0,0,1
sum,10.2549019607843,3,1,3,14,23,1.3,1,14,0,1,8
summary,1.66666666666667,7,3,5,0,1,2.75,2.25,167,0,0,3
summer,78.6666666666667,6,2,4,4,9,1.8,1.55,413,0,0,3
summers,2.62745098039216,7,2,5,0,3,2.25,1.75,326,0,0,3
summertime,1.19607843137255,10,3,7,0,0,3.9,3.65,256,0,0,1
summit,3.33333333333333,6,2,5,1,1,2.45,1.9,95,1,0,4
summon,3.86274509803922,6,2,5,0,7,2.35,1.55,153,0,0,4
summoned,2.96078431372549,8,2,6,0,1,2.85,1.95,389,0,0,4
summons,1.58823529411765,7,2,6,1,2,2.55,1.8,197,0,0,8
sums,1.72549019607843,4,1,4,5,11,1.6,1.3,33,0,0,8
sun,69.6666666666667,3,1,3,15,30,1,1,13,0,1,7
sundae,1.58823529411765,6,2,5,1,1,2.2,1.9,103,0,0,1
sundown,3.41176470588235,7,2,6,1,1,2.75,2.75,141,0,0,1
sung,3.49019607843137,4,1,3,10,20,1.3,1,85,0,0,6
sunglasses,3.94117647058824,10,3,9,0,0,3.9,4.45,150,0,0,2
sunk,4.64705882352941,4,1,4,10,11,1.15,1.2,65,0,0,10
sunlight,4.62745098039216,8,2,6,0,0,2.8,2.65,110,0,0,1
sunny,7.66666666666667,5,2,4,4,7,1.75,1.45,91,0,1,1
sunrise,6.05882352941176,7,2,6,0,0,2.65,2.9,190,0,0,4
sunset,10.3137254901961,6,2,6,0,0,2.05,2.75,175,0,0,5
sunshine,11.843137254902,8,2,6,0,0,2.8,2.65,508,0,0,3
super,26.1960784313725,5,2,4,0,6,1.9,1.75,150,0,0,5
superb,2.88235294117647,6,2,5,0,0,2.65,2.55,117,0,0,2
superficial,2.90196078431373,11,4,9,0,0,4.05,4.1,113,0,0,3
superintendent,4.29411764705882,14,5,13,0,0,6.5,7.1,24,1,0,2
superior,13,8,4,7,0,0,2.85,2.9,265,0,0,13
superiority,1.31372549019608,11,6,11,0,0,4,5.55,139,0,0,4
superiors,2.80392156862745,9,4,8,0,0,3,3.6,262,0,0,6
superman,12.2156862745098,8,3,7,0,0,2.95,4,190,1,0,2
supermarket,5,11,4,10,0,0,4.75,5.4,95,0,0,1
supernatural,4.41176470588235,12,5,10,0,0,4.7,5.7,90,0,0,2
superstar,3.43137254901961,9,3,8,0,0,3.85,4.85,153,0,0,1
superstition,2.05882352941176,12,4,10,0,1,3.9,4,215,0,0,1
superstitious,3.43137254901961,13,4,10,0,1,4.4,4.5,60,0,0,1
supervise,1.92156862745098,9,3,7,0,0,2.65,3.35,191,0,0,2
supervised,1.3921568627451,10,3,8,0,1,2.7,3.55,217,0,0,3
supervision,2.47058823529412,11,4,9,0,0,3.3,4.25,240,0,0,1
supervisor,5.96078431372549,10,4,8,0,1,3.05,4,126,0,0,2
supper,19.3725490196078,6,2,4,0,5,1.85,1.65,427,0,0,2
supplement,1.13725490196078,10,3,9,0,0,3.15,2.8,190,1,0,6
supplied,2.3921568627451,8,2,6,2,2,2.6,1.95,438,0,0,4
supplier,1.94117647058824,8,3,6,2,2,2.6,2.65,272,0,0,1
supplies,14.0588235294118,8,2,6,2,2,2.5,1.95,294,0,0,7
supply,18.6666666666667,6,2,5,0,0,2.4,1.9,134,0,0,7
support,50.7254901960784,7,2,6,0,0,2.4,1.95,124,0,0,22
supported,3.64705882352941,9,3,8,0,0,2.6,2.2,415,1,0,13
supporters,1.03921568627451,10,3,8,0,0,3.15,2.75,147,0,0,5
supporting,4.58823529411765,10,3,8,0,1,2.85,2.4,481,0,0,14
supportive,4.64705882352941,10,3,8,0,1,3.65,2.9,271,0,0,1
supports,2.05882352941176,8,2,7,0,0,2.5,2.4,161,0,0,22
suppose,125.803921568627,7,2,5,0,0,2.55,2,119,0,0,5
supposed,252.254901960784,8,2,6,0,0,2.5,2.35,382,0,0,9
supposedly,5.13725490196078,10,4,9,0,0,3.85,3.9,114,0,0,1
supposing,3.49019607843137,9,3,7,0,0,3,2.5,525,0,0,5
suppress,1.49019607843137,8,2,6,0,0,2.8,2.1,189,0,0,5
supreme,8.76470588235294,7,2,6,0,0,2.9,2.8,96,1,0,4
sure,1099.82352941176,4,1,3,6,11,1.6,1.1,66,0,0,10
surely,27.5882352941176,6,2,5,1,1,1.8,1.95,212,0,0,1
surf,6.35294117647059,4,1,3,2,6,1.85,1.75,37,0,0,4
surface,18.2352941176471,7,2,5,0,2,2.5,1.75,132,0,0,10
surfer,1.62745098039216,6,2,4,1,4,1.95,1.9,396,0,0,1
surge,1.84313725490196,5,1,3,3,9,1.75,1.65,91,0,1,8
surgeon,16.4313725490196,7,2,5,0,2,2.5,1.95,172,1,0,1
surgeons,3.82352941176471,8,2,6,0,1,2.8,2.4,145,0,0,1
surgery,32.3725490196078,7,3,5,0,1,2.35,3.1,281,0,0,4
surgical,8.01960784313725,8,3,7,0,0,2.95,3.45,173,0,0,3
surpassed,1.29411764705882,9,2,6,0,0,3.05,2.85,360,0,0,4
surplus,2.03921568627451,7,2,6,0,0,2.9,2.45,123,0,0,2
surprise,88.9019607843137,8,2,6,0,0,2.65,2.5,178,1,0,6
surprised,55.0588235294118,9,2,7,1,0,2.7,2.75,347,1,0,4
surprises,9.74509803921569,9,3,8,1,1,2.75,3.3,217,1,0,6
surprising,6.01960784313725,10,3,8,0,1,3.4,3.15,361,1,0,4
surprisingly,3.17647058823529,12,4,10,0,0,4.6,4.6,73,1,0,2
surreal,1.11764705882353,7,2,4,0,4,2.95,2.75,202,0,0,2
surrender,15.4705882352941,9,3,6,0,1,3.2,2.8,226,0,0,6
surrendered,2.31372549019608,11,3,7,0,0,4.1,3.3,116,0,0,2
surrogate,1.86274509803922,9,3,6,0,0,3.6,3.45,177,1,0,3
surround,3.05882352941176,8,2,5,0,0,3,2.7,134,0,0,5
surrounded,13.2745098039216,10,3,7,0,0,3.35,2.8,175,1,0,5
surrounding,3.76470588235294,11,3,7,0,0,3.55,2.95,178,0,0,5
surroundings,2.09803921568627,12,3,8,0,0,4.45,3.8,32,0,0,6
surveillance,18.6666666666667,12,3,8,0,0,5.7,3.85,49,0,0,1
survey,4.45098039215686,6,2,4,0,3,1.95,1.75,174,1,0,9
survival,10.0980392156863,8,3,7,0,0,2.65,3,157,0,0,3
survive,30.1372549019608,7,2,5,0,0,2.4,2.5,142,0,0,4
survived,12.9411764705882,8,2,6,1,2,2.6,2.55,399,0,0,4
survives,1.74509803921569,8,2,6,1,2,2.45,2.45,255,0,0,4
surviving,3.62745098039216,9,3,7,0,0,2.85,2.9,494,0,0,5
survivor,4.33333333333333,8,3,6,0,2,3.05,2.95,122,0,0,3
survivors,6.52941176470588,9,3,7,0,0,3.25,3.25,156,0,0,3
susceptible,1.27450980392157,11,4,10,0,0,4.65,3.65,106,0,0,2
sushi,4.35294117647059,5,2,4,0,0,2,1.95,33,0,0,1
suspect,44.1960784313725,7,2,7,0,0,2.6,2.7,135,1,0,6
suspected,9.74509803921569,9,3,9,0,0,2.85,2.7,452,1,0,4
suspects,12.4509803921569,8,2,8,0,0,2.7,2.9,163,1,0,5
suspend,2.76470588235294,7,2,7,0,1,2.65,2.6,152,0,0,6
suspended,7.31372549019608,9,3,9,0,0,2.75,2.5,367,1,0,7
suspense,2.23529411764706,8,2,7,0,1,2.8,2.8,160,0,0,3
suspension,4.35294117647059,10,3,9,0,0,3.2,2.8,356,0,0,7
suspicion,7.31372549019608,9,3,8,0,1,3.6,2.75,234,0,0,4
suspicions,3.25490196078431,10,3,9,1,0,3.45,2.95,151,0,0,4
suspicious,15.9803921568627,10,3,8,1,1,3.2,3.1,137,0,0,2
sustain,2.66666666666667,7,2,6,0,0,2.45,2.4,195,0,0,7
sustained,7.7843137254902,9,2,7,0,0,2.75,2.4,365,0,0,9
suture,2.47058823529412,6,2,4,1,3,2.15,2.05,121,0,0,4
swab,2.37254901960784,4,1,4,7,5,1.55,1.45,23,0,0,4
swallow,12.7254901960784,7,2,5,1,0,2.1,1.85,72,1,0,11
swallowed,6.70588235294118,9,2,6,0,1,2.55,2.2,261,0,0,8
swallowing,1.45098039215686,10,3,7,0,0,3.1,2.5,275,0,0,8
swallows,1.66666666666667,8,2,6,0,1,2.5,2.15,74,0,0,11
swam,2.41176470588235,4,1,4,11,5,1.2,1.65,35,0,0,5
swamp,8.98039215686275,5,1,5,2,1,1.65,1.7,70,1,0,4
swamped,1.58823529411765,7,1,6,1,0,1.95,1.85,400,0,0,2
swan,6.82352941176471,4,1,4,9,6,1.4,1.55,42,1,0,4
swans,1.27450980392157,5,1,5,1,0,1.75,1.95,110,1,0,4
swap,3.62745098039216,4,1,4,8,8,1.45,1.4,31,0,0,3
swarm,1.33333333333333,5,1,5,0,2,1.85,1.7,87,0,0,4
swarming,1.03921568627451,8,2,7,0,0,1.95,1.9,782,0,0,2
swat,3.84313725490196,4,1,4,10,9,1.3,1.15,39,0,0,2
sway,2.52941176470588,4,1,3,9,4,1.4,1.35,28,0,0,6
swear,88.156862745098,5,1,4,3,8,1.65,1.3,83,0,0,5
swearing,2.43137254901961,8,2,6,1,4,1.8,1.7,841,0,0,7
swears,2.31372549019608,6,1,5,2,4,1.85,1.6,164,0,0,5
sweat,21.8627450980392,5,1,4,3,5,1.7,1.55,72,0,0,5
sweater,13.8039215686275,7,2,5,1,3,1.8,1.7,405,0,0,2
sweaters,2.05882352941176,8,2,6,0,0,2.25,1.95,278,0,0,2
sweating,8.2156862745098,8,2,6,1,2,1.9,1.7,933,0,0,2
sweatshirt,2.35294117647059,10,2,7,0,0,4.4,4.55,47,0,0,1
sweaty,4.43137254901961,6,2,5,1,3,1.95,1.9,125,0,0,0
sweep,9.50980392156863,5,1,4,4,8,1.7,1.6,70,0,0,15
sweeping,3.33333333333333,8,2,6,1,1,1.8,1.75,780,0,0,12
sweet,145.196078431373,5,1,4,4,4,1.6,1.5,77,0,1,16
sweeter,2.6078431372549,7,2,5,1,4,1.8,1.8,363,0,0,10
sweetest,5.7843137254902,8,2,7,0,0,2.6,2.65,187,0,0,10
sweetheart,64.156862745098,10,2,8,0,0,3.75,4.15,50,0,0,4
sweethearts,2.31372549019608,11,2,9,0,0,4.45,4.65,51,0,0,3
sweetie,53.5490196078431,7,2,5,0,4,2.65,1.8,77,0,0,1
sweetly,1.01960784313725,7,2,6,0,0,2.4,2.1,118,0,0,1
sweetness,3.27450980392157,9,2,7,0,0,2.8,2.55,109,0,0,4
sweets,2.3921568627451,6,1,5,3,4,1.9,1.85,133,0,1,5
swell,20.8039215686275,5,1,4,4,5,1.6,1.4,64,0,0,11
swelling,3.15686274509804,8,2,6,4,5,1.7,1.55,826,0,0,9
swells,1.19607843137255,6,1,5,3,3,1.65,1.55,96,0,0,10
swept,4.76470588235294,5,1,5,3,3,1.8,1.75,46,0,0,10
swift,3.86274509803922,5,1,5,1,1,1.9,1.85,52,0,0,5
swiftly,1.62745098039216,7,2,7,0,0,2.65,2.8,98,0,0,1
swim,31.8039215686275,4,1,4,2,6,1.7,1.5,16,0,0,6
swimmer,3.72549019607843,7,2,5,0,1,2.15,1.75,253,0,0,2
swimmers,1.49019607843137,8,2,6,0,0,2.65,1.95,184,0,0,2
swimming,19.9803921568627,8,2,6,0,2,2.45,1.9,762,0,0,8
swimsuit,1.98039215686275,8,2,7,0,0,4,3.95,42,0,0,1
swine,4.43137254901961,5,1,4,4,4,1.65,1.6,127,0,0,1
swing,25.9803921568627,5,1,4,7,12,1.35,1.1,135,0,0,22
swinging,6.13725490196078,8,2,6,0,2,1.8,1.75,776,0,0,16
swings,3.52941176470588,6,1,5,1,2,1.75,1.7,78,0,0,22
swipe,1.6078431372549,5,1,4,1,4,1.8,1.8,51,0,0,3
swiped,1.64705882352941,6,1,5,0,1,1.9,1.9,354,0,0,2
swish,1.6078431372549,5,1,4,1,4,1.85,1.55,78,0,0,3
switch,28.1176470588235,6,1,4,3,7,1.75,1.6,88,0,0,14
switchboard,1.13725490196078,11,2,8,0,0,4.2,3.7,26,0,0,1
switched,7.66666666666667,8,1,5,1,1,2.05,1.8,385,0,0,7
switches,2.62745098039216,8,2,6,2,0,2,1.85,241,1,0,14
switching,3.80392156862745,9,2,6,1,3,2.55,2.15,470,0,0,8
swollen,3.23529411764706,7,2,6,0,1,2.7,2.55,156,0,0,7
swoop,1.52941176470588,5,1,4,3,6,1.7,1.45,59,0,0,6
sword,26.1764705882353,5,1,4,2,12,1.8,1,64,0,0,1
swordfish,1.01960784313725,9,2,7,0,0,3.75,3.65,69,0,0,2
swords,4.31372549019608,6,1,5,0,5,1.9,1.5,78,0,0,1
swore,8.74509803921569,5,1,4,6,4,1.55,1.45,79,0,0,5
sworn,9.68627450980392,5,1,5,3,2,1.7,1.75,60,0,0,7
swung,2.29411764705882,5,1,4,2,2,1.8,1.75,83,0,0,13
symbol,8.58823529411765,6,2,6,0,1,2.75,1.75,44,0,0,2
symbolic,1.54901960784314,8,3,8,0,0,3.2,3.05,79,0,0,3
symbols,2.50980392156863,7,2,7,0,0,2.95,1.8,67,0,0,2
sympathetic,3.80392156862745,11,4,10,0,0,4,4.35,41,0,0,6
sympathies,1.31372549019608,10,3,8,0,1,4.1,3.05,163,0,0,3
sympathize,1.54901960784314,10,3,8,0,1,4.25,3.05,76,0,0,3
sympathy,8.35294117647059,8,3,7,0,0,3.5,2.6,66,0,0,3
symphony,3.54901960784314,8,3,7,0,0,3.4,2.6,86,0,0,2
symptom,1.88235294117647,7,2,7,0,0,3.3,2.75,66,0,0,2
symptoms,7.98039215686275,8,2,8,0,0,3.6,3.25,73,0,0,2
sync,3.29411764705882,4,1,4,0,14,2,1,6,0,1,1
syndicate,2,9,3,8,0,0,2.95,3.2,145,1,0,6
syndrome,6.27450980392157,8,2,7,0,0,3.95,3.1,92,0,0,2
synthetic,2.50980392156863,9,3,8,0,0,3.3,3.3,97,0,0,7
syphilis,1.92156862745098,8,3,7,0,0,3.8,3,39,0,0,1
syringe,1.94117647058824,7,2,5,0,0,2.4,2.75,124,1,0,2
syrup,5.09803921568627,5,2,4,0,0,2.35,1.9,18,1,0,1
system,91.5098039215686,6,2,6,0,0,2.7,1.9,168,0,0,9
systems,16.6274509803922,7,2,7,0,0,2.7,2.45,131,0,0,9
tab,5.76470588235294,3,1,3,17,14,1.15,1,18,0,0,5
table,105.627450980392,5,2,5,2,3,1.55,1.5,78,0,0,8
tables,11.7450980392157,6,2,6,2,2,1.55,1.65,328,0,0,8
tablet,1.49019607843137,6,2,6,1,0,1.85,1.95,199,0,0,4
tablets,1.41176470588235,7,2,7,0,0,2.2,2.45,178,0,0,4
tabloid,1.09803921568627,7,2,6,0,0,2.9,2.85,69,0,0,2
taboo,1.2156862745098,5,2,4,0,2,1.95,1.95,48,0,0,5
tabs,2.11764705882353,4,1,4,4,5,1.65,1.6,38,0,0,5
tack,2.11764705882353,4,1,3,17,35,1.1,1,90,0,0,12
tackle,4.29411764705882,6,2,5,1,2,1.85,1.65,240,0,0,8
tacky,2.62745098039216,5,2,4,1,8,1.85,1.3,111,0,0,2
tact,1.09803921568627,4,1,4,6,16,1.55,1,50,0,0,1
tactic,1.54901960784314,6,2,6,0,0,2.25,2.15,115,0,0,1
tactical,5.50980392156863,8,3,8,0,0,2.65,2.6,170,0,0,1
tactics,4.72549019607843,7,2,7,0,0,2.7,2.7,165,0,0,3
taffy,2.3921568627451,5,2,4,1,5,2.1,1.6,49,0,0,1
tag,13.8823529411765,3,1,3,21,18,1,1,22,0,0,10
tagged,1.88235294117647,6,1,4,2,2,1.55,1.4,410,0,0,6
tags,3.54901960784314,4,1,4,7,7,1.5,1.45,55,0,0,10
tail,23.9019607843137,4,1,3,12,34,1.2,1,69,0,1,11
tailor,4.17647058823529,6,2,4,1,8,2.1,1.5,138,0,0,4
tails,5.68627450980392,5,1,4,4,13,1.45,1,137,0,1,12
tainted,1.80392156862745,7,2,6,2,1,1.75,1.7,534,0,0,3
take,1891.03921568627,4,1,3,13,23,1.1,1,58,0,0,44
taken,138.647058823529,5,2,5,3,3,1.7,1.7,101,0,0,44
takeoff,2.45098039215686,7,2,5,0,0,3.2,2.65,33,0,0,4
takeover,1.56862745098039,8,3,6,1,0,3.4,3.4,173,0,0,2
takes,117.372549019608,5,1,4,10,14,1.4,1.2,224,0,0,44
taking,240.450980392157,6,2,5,5,9,1.6,1.45,320,0,0,44
tale,12,4,1,3,16,34,1,1,90,0,1,2
talent,26.1176470588235,6,2,6,0,1,1.95,1.8,165,0,0,2
talented,11.3921568627451,8,3,8,0,0,2.65,2.95,455,1,0,1
talents,4.56862745098039,7,2,7,0,0,2.3,2.3,195,0,0,2
tales,7.03921568627451,5,1,4,8,13,1.35,1,248,0,1,2
talisman,1.45098039215686,8,3,8,0,0,2.85,3.25,162,0,0,1
talk,855,4,1,3,6,16,1.45,1,67,0,0,11
talked,102.470588235294,6,1,4,2,7,1.75,1.1,465,0,0,6
talker,1.7843137254902,6,2,4,4,6,1.7,1.65,506,0,0,1
talking,497.745098039216,7,2,5,1,4,1.75,1.55,820,0,0,7
talks,23.843137254902,5,1,4,4,10,1.65,1.35,133,0,0,12
tall,32.3333333333333,4,1,3,13,27,1.1,1,98,0,0,5
taller,5.56862745098039,6,2,4,3,5,1.8,1.6,529,0,0,4
tally,3.49019607843137,5,2,4,5,9,1.6,1.25,174,0,0,7
talon,1.09803921568627,5,2,5,1,1,1.9,1.7,112,0,0,1
tame,2.72549019607843,4,1,3,12,20,1.25,1,56,0,0,9
tampering,1.31372549019608,9,3,7,0,0,2.7,2.75,592,0,0,3
tan,8.6078431372549,3,1,3,28,31,1,1,27,0,0,6
tang,2.23529411764706,4,1,3,16,25,1.3,1,110,1,0,7
tangible,1.09803921568627,8,3,8,0,0,2.75,2.75,163,0,0,4
tangle,1.03921568627451,6,2,6,2,2,1.65,1.65,247,0,0,6
tangled,2.54901960784314,7,2,7,0,0,1.85,1.8,515,0,0,6
tango,5.37254901960784,5,2,5,1,1,1.8,2,118,0,0,3
tank,25.6078431372549,4,1,4,10,8,1.25,1.15,90,0,0,8
tanker,1.96078431372549,6,2,5,5,3,1.55,1.55,536,0,0,2
tanks,9.92156862745098,5,1,5,6,7,1.65,1.65,163,0,0,8
tanner,3.68627450980392,6,2,4,3,5,1.75,1.65,507,0,0,3
tap,14.7450980392157,3,1,3,24,25,1,1,24,0,0,20
tape,68.843137254902,4,1,3,8,12,1.25,1.25,45,0,0,8
taped,4.27450980392157,5,1,4,3,7,1.6,1.5,141,0,0,17
tapes,13.0196078431373,5,1,4,5,7,1.5,1.5,214,0,0,20
tapped,4.47058823529412,6,1,4,2,8,1.5,1,401,0,0,13
tapping,3.2156862745098,7,2,5,3,6,1.55,1.3,803,0,0,13
taps,2.54901960784314,4,1,4,9,13,1.3,1.1,46,0,0,21
tar,3.13725490196078,3,1,3,23,21,1,1,23,0,0,3
tardy,1.13725490196078,5,2,5,1,1,1.9,1.7,136,0,0,1
target,37.9607843137255,6,2,6,0,0,1.95,2.35,254,1,0,6
targets,6.66666666666667,7,2,7,0,0,2.55,2.8,275,0,0,6
tarot,1.19607843137255,5,2,4,0,2,1.9,1.55,107,0,0,1
tart,2.3921568627451,4,1,4,11,9,1.2,1.25,100,0,0,5
tartar,1.49019607843137,6,2,5,0,5,2.25,1.5,186,0,0,4
task,12.7254901960784,4,1,4,4,2,1.55,1.5,64,0,0,4
tasks,1.66666666666667,5,1,5,3,2,1.65,1.65,124,0,0,4
taste,51.3137254901961,5,1,4,4,13,1.6,1,108,0,0,13
tasted,5.74509803921569,6,2,6,4,2,1.65,1.8,494,1,0,6
tasteful,1.35294117647059,8,2,7,0,0,2.7,2.6,155,0,0,2
tastes,11.9803921568627,6,1,5,1,2,1.75,1.75,406,0,0,13
tasting,1.84313725490196,7,2,6,4,2,1.65,1.75,915,0,0,9
tasty,6.31372549019608,5,2,5,3,2,1.75,1.75,110,0,0,1
tattoo,11.9607843137255,6,2,4,0,1,2.8,1.9,143,0,0,4
tattooed,2.58823529411765,8,2,5,0,1,2.95,2.4,342,0,0,1
taught,43.843137254902,6,1,3,1,17,1.85,1,88,0,0,2
taunting,1.01960784313725,8,2,6,1,1,2,1.85,894,0,0,3
tavern,3.09803921568627,6,2,5,1,1,2.2,2.3,152,0,0,1
tax,14.5490196078431,3,1,4,19,19,1.25,1,18,0,0,5
taxes,9.74509803921569,5,2,6,4,1,1.7,1.9,197,1,0,7
taxi,25.843137254902,4,2,5,0,0,1.85,1.65,23,0,0,3
taxis,1.01960784313725,5,2,6,1,1,1.85,1.9,50,0,0,3
taxpayers,1.64705882352941,9,3,8,0,0,3.8,4.45,120,0,0,1
tea,58.6274509803922,3,1,2,10,51,1.4,1,10,0,1,5
teach,72.843137254902,5,1,3,3,10,1.7,1.5,164,0,0,3
teacher,55.7254901960784,7,2,4,1,1,1.9,1.85,454,0,0,2
teachers,11.3921568627451,8,2,5,0,2,2.2,1.9,275,0,0,2
teaches,5.19607843137255,7,2,5,4,5,1.7,1.65,453,1,0,3
teaching,19.8039215686275,8,2,5,1,3,1.85,1.8,856,0,0,5
teachings,1.43137254901961,9,2,6,0,0,2.7,2.65,119,0,0,5
team,147.607843137255,4,1,3,4,16,1.35,1,82,0,0,3
teammates,1.49019607843137,9,2,7,0,0,3.55,3.5,310,0,0,1
teams,15.4901960784314,5,1,4,4,8,1.55,1.3,132,0,0,3
teamwork,2,8,2,6,0,0,3.75,3.2,119,0,0,1
tear,27,4,1,3,12,32,1,1,84,1,0,9
tearing,6.41176470588235,7,2,5,5,9,1.5,1.45,928,1,0,7
tears,22.3529411764706,5,1,4,9,15,1.35,1.05,160,1,0,10
tease,5.68627450980392,5,1,3,3,22,1.6,1,160,0,0,12
teasing,4.2156862745098,7,2,5,1,1,1.7,1.75,900,0,0,15
tech,6.3921568627451,4,1,3,0,22,1.95,1,32,0,0,1
technical,8.23529411764706,9,3,8,0,0,3.3,3.55,131,0,0,7
technicality,1.19607843137255,12,5,11,0,0,4.4,4.55,37,0,0,1
technically,14.4901960784314,11,4,9,0,0,3.5,2.95,97,1,0,3
technician,2.58823529411765,10,3,8,0,0,4.05,2.75,94,0,0,2
technicians,1.3921568627451,11,3,9,0,0,4.45,3.15,90,0,0,2
technique,8.94117647058824,9,2,6,0,0,4.4,2.9,88,0,0,2
